id,title,handle,country,subs,videos,views,avg_per_video,views_per_sub,desc_draw_signal,desc_anim_signal,desc_snippet
UC1ufpSsyDBmkA0exdJ3f2RQ,Blue Hand Drawing,@bluehanddrawing,BD,1790,2654,587021,221.18349660889223,327.94469273743016,1,0,Blue Hand Drawing channel is all about drawing.  Drawing made easy and fun here. Also introducing amazing ways of art. Drawing video is made on variou
UCDwoeXlz7pMZgIgILRvxv0Q,PRASS Drawing ,@prassdrawing,IN,2170000,365,614561929,1683731.312328767,283.20826221198155,0,0,"Welcome To Prass Drawing 🙏😊  In this channel I upload Drawing videos, I also accept drawing challenges from my comment section and draw them.   My vid"
UC7TBm9Rjb5xQVXcSnAG91sA,Mahnster Art,@mahnsterart,US,29600,117,3921350,33515.81196581197,132.47804054054055,1,0,Hello Youtube!   This channel is going to consist of time-lapsed drawings and other drawing videos.  *Materials   - Copic Set B    - HB and 2B Pencil 
UCwZKaDLCCjPqxfcmA5HrsVA,Explain It With Drawings,@explainitwithdrawings,MX,5,24,4833,201.375,966.6,1,0,"Welcome to Explain It With Drawings — where curiosity meets clarity. We create educational, surprising, and visual videos that explain psychology, sci"
UCsgrg2Yi07jCBg2gQnXvt_g,Perspective Drawing Channel,@sketchperspective,MY,41000,3297,7436653,2255.581740976645,181.3817804878049,1,0,"Learn Perspective the Simple Way Perspective drawing doesn’t have to be complicated. We teach you how to draw perspective easily, logically, and confi"
UCIoA8LaeV3aZqMiLZWoZsbw,Visual Deen,@thevisualdeen,US,242000,75,20183878,269118.3733333333,83.40445454545454,0,0,"""Convey from me, even if it is a single verse."" (Sahih al-Bukhari: 3461)  Simplifying Islamic teachings with visuals and icons for clear, easy underst"
UCGGu4TTtAhTM7diJGnb1RuA,Animated World Explanation,@animatedworldexplanation,PL,25,13,6934,533.3846153846154,277.36,1,1,"Complex ideas. Simple animation. Clear explanations. We make animated explainer videos about space, physics, cosmology, philosophy, and other fascinat"
UCX3irZyWOVkdi7d7uqp38kg,NashVibes Art,@nashvibesart,US,6560000,337,3690130196,10949941.234421363,562.5198469512195,0,0,Yo whats up! I make art videos :)
UCYRaBJ0T6If8X394QIjuEjw,Awesome Andrew,@awesomeandrew,AU,13400,182,4604913,25301.71978021978,343.650223880597,0,0,"I share my skills and knowledge in many areas:  Expert AutoCAD training tutorials for beginners to advanced, architectural and building drawings and c"
UCt4zV7DsD6fa3SzBXauT4lg,Drawing Channel US,@drawingchannelus4213,,144,15,113847,7589.8,790.6041666666666,0,0,This channel is interested in all the graphic videos and humor and magic tricks ... and learning and explanation through videos. We invite you to subs
UCZWc_VgTOKBpDvNuuKyK04w,BokuCanDraw,@bokucandraw,IN,1420000,242,906708960,3746731.2396694217,638.5274366197183,0,0,"Taught Over 2000+ students✍️ Learn with me, Draw with me"
UCt85BA_hmXl2hz6fbYCKMKQ,Paintellectual PriyA,@paintellectualpriya,IN,10400000,817,12458833625,15249490.361077111,1197.964771634615,0,0,Business enquiries: paintellectualpriya.business@gmail.com 
UC-9CWktfLcbqoYnO2pbR1UA,Natecraft ,@natecraft4r7,,46,21,7662,364.8571428571428,166.56521739130434,1,1,I make videos about art and stuff. Art is one of my favourite things to do and it’s very fun to put all your imagination on paper to show the world my
UCxOJW_fk4Y6WMknOWHKkHIQ,Ex drawing,@ex_drawing,US,16300,41,7051613,171990.56097560975,432.6142944785276,1,0,"Ex Drawing  is a space where imagination turns into art. On this channel, you'll discover aesthetic drawings, creative sketches, anime art, and unique"
UCbankswkN26UTMJswHZyfsQ,Neal Illustrator,@nealillustrator,,573000,129,99630536,772329.7364341086,173.8752809773124,1,1,Heyo! It's Neal. I enjoy spending my free time listening to music and planning animatics in my head
UCEUF4pIDyF1y0R-G5G-VwjA,drawing 2050,@drawing2050,EG,541,287,121363,422.86759581881535,224.3308687615527,1,1,"How to Drawing Easy  DrawingNow offers thousands of free how to draw, step by step, easy drawing lessons. Learn to draw simply by following the sketch"
UC9zg5jQvZvMe2xzpjoUMY7Q,vrga drawing ,@vrga.drawing,IN,35,21,16408,781.3333333333334,468.8,0,0,HELLO and WELCOME to my channel   I will do on this channel  • upload video of my drawing  •make you entertain  •explain you that everyone can draw   
UCpsE894nSixY3ScYFgJAQXw,Cartooning Club XL,@cartooningclubxl,CA,474000,347,43632588,125742.32853025936,92.05187341772152,1,1,Get a FREE sketch course by visiting The Sketch Club 👉 https://www.skool.com/sketchclubwithmrty/about  MRTY is a verified Youtube creator with over 6 
UCtRo8VSdoE4jl_we_Re3Btg,Shrimpy,@shrimpy,AU,1680000,369,916633658,2484102.054200542,545.6152726190476,0,0,just a 21 year old artist dude who draws and posts it on YouTube! 🌊
UCqsSRf2tLC28faTh-L89iDQ,VihaanArt,@vihaanart,IN,312,42,12073,287.45238095238096,38.69551282051282,1,0,"Good Day everyone ! Vihaan Here ! I am an artist from India. I upload art related video on a variety of topics like character designs , watercolor dra"
UCjtLw-4wCmxnTJp3OSELz3Q,Science Drawing Academy ,@easysciencedraw,,46,18,14998,833.2222222222222,326.0434782608696,1,0,"Welcome to Science Sketch! 🧪✏️  Learn science in a fun and easy way through creative drawings, colorful diagrams, and simple explanations. Whether you"
UC03z0XlBx2ZSyKIFef_Rq8Q,Sparkle Drawz,@sparkledrawz,,561000,286,106602827,372737.1573426573,190.0228645276292,1,0,Hey there! I’m ✨ Sparkle! ✨ Just a girl who loves art and can’t wait to unlock the amazing world of creativity with you!  On this channel you’ll find 
UClxigIyzF_iFfaVD8Cgb7fg,Whiteboard MD,@whiteboardmd,JO,5,3,413,137.66666666666666,82.6,1,1,"Welcome to Whiteboard MD! 🩺✨  Demystifying medicine, one marker stroke at a time. Created and hosted by Dr. Hamzeh, this channel is your ultimate visu"
UCq1I8pnF86J_2AaRzYIxIPA,Alles Animation,@allesanimation7267,DE,3,27,299,11.074074074074074,99.66666666666669,0,1,We offer solution to obstacles that face the day to day running of your enterprise. Our mission is to offer animated solutions from different studios 
UCopzq4NX3eYYPyw1VUi-8Xw,Dumb Doggo,@dumbdoggoanimation,,763000,18,95467101,5303727.833333333,125.12070904325032,0,0,Thanks for watching :)   Contact: contact@dumbdoggo.com  Sponsors: sponsors@dumbdoggo.com 
UCnMYCEAs84KR7PJekwNeunw,DoodleMango - Animated Explainer Videos,@doodlemango-animatedexplai9524,IN,599,329,154649,470.0577507598785,258.1786310517529,1,1,"We DoodleMango is a team of award-winning experts having experience of more than 12 years in animation video production, explainer videos and video ma"
UCiMhM7xCTT8b5SJRnhpH7Ag,Whiteboard Medicine Emergency And Critical Care,@whiteboardmedicine,US,83900,426,2941918,6905.910798122066,35.064576877234806,1,0,We are WhiteBoard Medicine. We are focused on high yield emergency and critical care medical education content!  Welcome and thanks for checking out t
UCnpKsU6clBmoQWDiZP8r-AQ,Moho Health,@mohohealth,IN,34300,224,373104,1665.642857142857,10.877667638483963,0,0,"Welcome to MoHo! 🎓🌡️  This channel provides health awareness videos, including diagnostic health tests, common lab tests, and understanding results. I"
UCaJsEpRNRZYVpOo1R6Y65GA,Lemonly,@lemonlyinfographics,,1660,70,275647,3937.8142857142857,166.05240963855422,0,1,"Home of the world's best infographics. 🍋 We make sweet visual content to help brands tell their stories — infographics, animated videos, reports, micr"
UCYD0s5C8MLKUK85xuS6mmqg,Valcare Medical,@valcaremedical9772,,446,3,6863,2287.6666666666665,15.387892376681616,0,0,"Valcare Medical, Inc. is committed to transforming the treatment of mitral regurgitation by providing transcatheter solutions that deliver the efficac"
UC0GbKJaeEN9k5CG1NLbN6Ow,IdkSterling,@idksterling,,3660000,7119,5601513456,786839.9292035399,1530.4681573770492,0,0,Inquiries: Sterlingfournier2@gmail.com IdkSterling on Snapchat Idksterling on Tik Tok ⚠️Variety of Content⚠️
UCUnGuWSpsuT91AssQ7zv7_A,AITOO Studio | Explainer Videos,@aitooo,KZ,59,19,1903,100.15789473684212,32.25423728813559,1,1,Hello! Are you looking for a high-end explainer video? You've come to the right place. We'll create an explainer video that tells the story of your co
UC64S16WTjLTLOrRxsHLRZ9A,Yum Yum Videos | Animated Explainer Videos,@yumyumvideos,US,30000,301,4632894,15391.67441860465,154.4298,0,1,"We are a Video Agency leader that creates custom video content such as Animated Explainer Videos, Product Videos, Educational Videos, Commercials, Soc"
UCpHpLD-URpThtttHTxefZ4A,Her Story,@herytstory,US,2720000,1125,3462494972,3077773.308444445,1272.9760926470587,0,1,I tell little stories in 3D 🩷  Subscribe and turn on notifications so you don’t miss any new stories 💕  If you translate or make edits of my videos wi
UCwqOu26_nAMmUyb3fyKxBbw,deprescribing,@deprescribing,,1360,22,123679,5621.772727272727,90.9404411764706,0,0,Visit us at: www.deprescribing.org Email us at: deprescribing@deprescribing.org Follow us on Twitter: @deprescribing  Follow us on LinkedIn: https://w
UCQmLWdWvEspvFUHFAXtIffA,Infographic Hub (DesignVix),@designvixx,US,21,333,7660,23.003003003003,364.7619047619048,1,1,There are millions of individuals who can make an explainer animated video through YouTube tutorials or enrolling in online courses. Do they guarantee
UCpNfWSDeKuYz8q05yGASVUQ,"Animated Infographics, Explainer Video, Animated Videos, Video Explainers, Video Marketing",@animatedinfographicsexplai988,,224,14,17113,1222.357142857143,76.39732142857143,0,1,"Animated Infographic on the cutting edge. Bring your data to life with a animated infographics. Increase audience engagement with motion graphics, let"
UCQ4s3ZMuIllm2LFLxraTfeg,Explainers Video by GraphiteWork,@explainervideoanimations,GB,589,508,267354,526.2874015748032,453.911714770798,1,1,"ABOUT US We are a leading Explainer Video Animation Company, specializing in custom animated explainer videos for businesses and individuals. With hun"
UCLRpejS8CSo3BJAy99cotYQ,2D INFOGRAPHIC,@2dinfographic193,IN,19,28,4381,156.46428571428572,230.57894736842104,0,1,"hi sir / madam,  proposal from 2D INFOGRAPHIC  As we 2D Infographic Our service is to provide 2D animation videos as per your need and content.   Work"
UC2vQ2o9bObO4fGnPDFzF5HA,Captain Xplano,@captainxplano,IN,78,9,16608,1845.3333333333333,212.92307692307693,0,1,"Captain Xplano creates jaw-dropping 3D animated infographics that break down how machines, inventions, and tech actually work. Dive into epic visuals,"
UCVVuMYbE98poTzS5Ohmz2DA,SideQuest - Animated History,@sidequestyt,US,677000,69,52476196,760524.5797101449,77.51284490398818,0,1,"Welcome to SideQuest, where we make animated historical videos on the most fascinating topics you never knew you wanted to watch! "
UCfdNM3NAhaBOXCafH7krzrA,The Infographics Show,@theinfographicsshow,US,15500000,6292,6898275790,1096356.6099809282,445.0500509677419,1,1,"Facts are fun, but most are presented in boring and badly edited videos. The Infographics Show focuses on making animated motion infographic videos, m"
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,@kurzgesagt,DE,25500000,386,3837679033,9942173.660621762,150.49721698039215,1,1,"Animation videos explaining things with optimistic nihilism since 12,013.  We’re a team of illustrators, animators, number crunchers and one dog who a"
UCgb5Cb71XvKXT5V1d2ORVmg,Tell It Animated,@tellitanimated,CA,2240000,91,634043811,6967514.406593407,283.0552727678572,0,1,"'Tell It Animated' gives information in a fun and imaginative way, with both colorful design and interesting topics from horror characters, superheros"
UC5u7ILNTWoQOCLcoqXEt2gQ,The Infographics Show - True Crime,@theinfographicsshow-truecrime,US,56600,41,6086649,148454.8536585366,107.53796819787986,0,0,The best of The Infographics Show true crime videos in one place!
UCRRt0T9TjZ2ig8L9y1EbPMQ,Infographic Channel,@infographicchannel,US,1410,216,102407,474.1064814814815,72.6290780141844,0,0,"Infographic Channel is an adventure and travel YouTube channel focused on motorcycle journeys, mountain rides, fossil hunting, antique discoveries, an"
UClIeLeshjrFTHXzW3Q9nWDg,Whiteboard Wellness,@whiteboardwellness1,,4,10,349,34.9,87.25,1,1,Welcome to Whiteboard Wellness. We simplify health using engaging whiteboard animations and easy-to-understand explanations based on scientific eviden
UCU-gwiMo6RephzYYLNwqa4w,Dr. Andrea Joseph,@andreajoseph,GB,7810,29,521993,17999.758620689656,66.83649167733675,1,0,"Hello, My name is Andrea!  I am a junior doctor.  I make easy to understand handwritten, whiteboard videos and discussion videos for healthcare profes"
UCLQEgGAPzJ1FcsxJS4YeiJg,Animation Yogi,@animationyogi191,,113,55,42592,774.4,376.92035398230087,1,1,"Animation Yogi is an Animated video production company based in Bangalore, India, specialises in Whiteboard animation video, Explainer Video, Infograp"
UCU0nGC_fe_SHtfxlMySyz6w,The Health Sketchpad,@uleio_09,NG,30,67,3809,56.85074626865672,126.96666666666668,1,1,  Welcome to The Health Sketchpad! 🩺✏️  Confused by complex medical concepts? We draw you a clearer picture!  The Health Sketchpad provides essential 
UCurIHNt7-CRQXanL_pe5oYQ,MedSketch,@medsketch10,,0,2,407,203.5,0.0,1,1,"Welcome to MedSketch!  We make simple, easy-to-understand medical videos using whiteboard animation. Learn about symptoms, first aid, common diseases,"
UCbKGDTTsaEshUEKFwpLs7kQ,WhiteBoard Wellness,@whiteboardwellness,,39,13,805,61.92307692307692,20.64102564102564,1,1,"Welcome to Whiteboard Wellness!!  Your go-to channel for simple, sketched-out solutions to better health.  We’re a preventive health series hosted by "
UC0V1LUF6rGXLW1xhAL-LCXA,Infographics Archive,@infographicsarchive,US,30,5,9656,1931.2,321.8666666666667,0,1,"Animated infographics are fun, entertaining and provide valuable information. Infographics Archive focuses on making video infographics and explainer "
UCuBucebWik7Pxw1_cCJ62UA,Boom Animation,@boomanimation,,67,11,146,13.272727272727272,2.1791044776119404,1,1,"Whiteboard Animation Video for startups, web and mobile apps, local businesses, great for Video Marketing medical and health, marketing, technology co"
UC16jB2frROhYHo1jUYrBEug,Backrooms Explained,@backroomsexplained,US,207000,60,14233641,237227.35,68.76155072463769,0,1,Backrooms Explained brings you animated stories and tales about the Backrooms and more!  Brought to you by a few fans of the Backrooms and SCP. 
UCfaE67tNDtFxVZ1V9LWWN_A,INNOVAMP INITIATIVE,@innovampinitiative9174,NG,49,17,534,31.41176470588235,10.89795918367347,1,1,"Whiteboard animations on Telemedicine, Pharmacology, Health Information, Therapeutic, Research, Scholarships, Grants, International Studies and Projec"
UCG4IO2DjITpgdbKGWVVntFg,Doctor online,@doctoronline001,,0,1,3,3.0,0.0,1,1,Welcome to your go-to medical explainer channel — where complex health topics are made simple with the magic of whiteboard animation.  From heart atta
UCK7Dhmfd-wNpBw6uZYN1GzA,HealthDoodle ,@healthdoodle1,AE,8,29,860,29.655172413793103,107.5,1,1,"Welcome to HealthDoodle, where health and wellness are explained through simple, engaging whiteboard animations. Our videos break down complex medical"
UCoLxbxMSuhT-oP5zaD9QN1w,Drawing psychology,@trahhhumbgug,,1,2,1180,590.0,1180.0,1,1,"Welcome to the channel, bro. This is where drawing meets psychology. I turn complex ideas about the mind into simple, visual stories — sketches, anima"
UCZpm3JLI2BMa9M_qlVa_eHg,Kraving Studio (Animated Explainer Videos),@kravingstudio6608,,34,9,3918,435.3333333333333,115.23529411764706,0,1,
UCavtKUSsXljcmWOi7EfxMVw,Plainly Explained,@plainlyexplainedreal,CA,262,2,32,16.0,0.1221374045801526,1,1,"Welcome to Plainly Explained — a doodle animation channel that makes big ideas simple.  We create fun, easy-to-understand animated explainer videos us"
UCCarShKag8cigE0Tb4FIeeg,The Medical Sketch,@themedicalsketch,US,4,5,235,47.0,58.75,1,1,"Welcome to The Medical Sketch.  The Medical Sketch is your premium destination for illustrated biological blueprints, focusing on the root cause of ch"
UCJHOPQt5TxC2O6XWi5_YcDQ,Explainer Video Makers EVM,@explainervideomakersevm1476,US,298,51,167063,3275.7450980392155,560.6140939597316,1,1,"We are a group of creative artists actively involved in Explainer Video Production, White Board Animation, Motion Graphics, Kinetic Typographic Animat"
UC_que-CjOEPzrv6YMwBoWdQ,Mr Globee,@mrglobee,US,3510000,200,739781002,3698905.01,210.76381823361825,0,0,"Welcome to MrGlobee 🌎 Here, you'll discover fun facts countryball videos🎬 Subscribe now and join the adventure🎉"
UCJO2XBqcj1m0lnITdDNXuvA,Health Decoded,@abdulsabourkhan-f2q,PK,0,2,15,7.5,0.0,1,0,Health Decoded — Making US Healthcare Make Sense Confused by your insurance bill? Wondering why a simple ER visit costs thousands? You're not alone — 
UCQWWJkM6BbUGophaZ_ad1lQ,EyeCandy Infographic,@eyecandyinfographic4106,IN,14,28,10995,392.6785714285714,785.3571428571429,0,0,
UCE2GdTW2WVCHZnqHF5otvgQ,HealthSketch,@healthsketch,GB,128000,44,12789160,290662.7272727273,99.9153125,1,1,"HealthSketch is a project to convey health information in visually engaging ways, through the use of short and simple whiteboard animations. We hope t"
UCBb4hwRZudYDFpIePx-wxUA,Medical Whiteboard,@medical_whiteboard,US,218,30,23593,786.4333333333333,108.22477064220185,1,0,Introducing the new medical_whiteboard channel that uses whiteboard videos to explain complex medical concepts and problems in an easy-to-understand m
UCQM-R5xopOSSYzskD_i8yhQ,Miracles Works,@miraclesworks2851,IN,15,28,2852,101.85714285714286,190.13333333333333,0,1,Ad films | Corporate Videos | 2D & 3D Animation | Motion Capture | VFX | Product Simulations | Promo Videos
UCpJpY_HPIL2ZNBL2y5iPYqA,K Infographics,@kinfographics,,2460,48,321383,6695.479166666667,130.64349593495936,0,1,"Welcome! Our single minded purpose is to educate people through creative art such as animation and infographics. We also do commercial animation, for "
UCSlF7eUXeDQzcAGZviI_1Lg,Medgraphik Communications,@medgraphikcommunications5835,,1,8,65,8.125,65.0,1,1,"Medgraphik is a medical communications solutions group, helping full-service medical education companies and healthcare communication agencies, reach "
UCuUpWxlozKaABK3Rx3SGNwA,The Health Notebook,@thehealthnotebook,PK,5,1,16,16.0,3.2,1,1,Welcome to The Health Notebook! 📝🩺  Do you want to understand complex health topics in the simplest way possible?  The Health Notebook is your go-to d
UCL3rV5PZK_5UYAwmwvyuSqw,Hoodie Guy,@hoodieguystories,,1700000,92,1323484024,14385695.91304348,778.5200141176471,0,0,I tell you random facts and stories   Business: hoodieguycontact@yahoo.com
UCj4hfQEWcGtF08SLEZCZc5Q,Vindooly,@vindooly,AU,9880000,1927,8793529596,4563326.204462896,890.0333599190284,1,1,If it ain't chocolate milk I don't want it.  IRL: http://youtube.com/@vinRL Animations: http://youtube.com/@Vindoodles Explains: http://youtube.com/@V
UCZlAw7ldG8fnRJBjZ53IjXQ,Nemm TV,@nemm_tv,US,14,14,919,65.64285714285714,65.64285714285714,1,1,"Nemm TV — Weird History, Explained With Doodles.  Welcome to Nemm TV — where history's strangest, weirdest, and most surprising facts come to life thr"
UCFuF-1h26GX2lBQwYeJu3Dw,Doodle explainers,@the-doodle-explainers,IN,3,5,175,35.0,58.333333333333336,1,1,"Welcome to Doodle Explainers — where curious questions meet simple animation! ✏️  Ever wondered how people lived without modern technology, why strang"
UCF3gRq4LbNVVR8QfFUyyTCg,Flush,@flush,US,1630000,698,623892019,893828.1074498567,382.7558398773006,0,0,Exploring the WEIRDER / DARKER side of Roblox and other VIDEO GAMES...
UCXI2sj5kaCfMCkYcGk1m44A,Serious History,@serioushistory,US,832000,62,88662913,1430046.9838709678,106.56600120192309,0,1,Subscribe if you like serious history!  We are a team of history fanatics and animators making history less boring! 
UCvz84_Q0BbvZThy75mbd-Dg,Zack D. Films,@zackdfilms,,28400000,3894,75800029583,19465852.486646123,2669.015126161972,0,0,A Collection of Things I Find Interesting   
UCzmomGc_ZMYM4ie89oeYIag,R3alism,@r3alism_official,,2870000,12001,3150128700,262488.85092908924,1097.605818815331,0,0,"I’m a follower of Jesus. I talk about Him everyday! This channel isn’t meant to help you just one time, but to help you daily, and to remind you daily"
UCRKZqt7rf6_Lo5rFwuPTKmw,Bible Animations,@bible.animations,AU,782000,150,61789021,411926.8066666666,79.01409335038363,0,1,An Immersive Biblical Experience 
UCM0Yhj9yRbzBZIrhqHKgtmg,Doodle Facts 2,@doodlefact2,US,21,27,19942,738.5925925925926,949.6190476190476,1,1,"The funniest place on Earth to learn amazing things about life, health and weird habits — all explained through engaging doodle animations.  "
UCwZVqUkUHB2T8dfvCYSlkxg,Strictly Facts,@thestrictlyfacts,,1,0,0,0.0,0.0,1,1,"Welcome to Strictly Facts.  I explain how the world actually got started. Strictly facts.  Strictly Facts, history documentary, dark origins, how thin"
UCrCMFZWdjklAWjbvMt18waw,DiEM ARCHiVE,@diemarchive,,876000,378,1060198932,2804759.0793650798,1210.2727534246576,0,1,Daily animations and more 🎭 Official Spanish Dubs | @diemarchivespanish Merch available below 👇 
UC7fIn83FHdYbjcRiSVF3u1A,How Did.. Who?,@howdidwho,IN,682,59,294187,4986.220338983051,431.3592375366569,0,1,"How Did.. Who? makes history simple.  We take the biggest questions, ancient mysteries, and strangest facts from human history — and explain them in s"
UCuJQ1_EIWlN2AEQBCTqwaVg,Caldruki,@caldruki,US,1180000,733,1378558012,1880706.7012278307,1168.269501694915,0,0,"I made this videos by myself, if you wanna send your conversations or random screenshots, you can do it in discord.    I Upload   📱 2 Shorts Daily  📺 "
UC9pyNtkQRIOyuEEEQ8hmVXw,The Book on Homeschooling,@thebookonhomeschooling2852,,0,1,58,58.0,0.0,1,0,The Book on Homeschooling whiteboard animation gives a brief overview of homeschooling and how this book can guide you throughout the homeschooling pr
UCeP0CVC_nJiPU_U-Lv2MemQ,BookWatch,@bookwatch_com,CY,132000,68,6405586,94199.79411764706,48.527166666666666,1,0,Get the main ideas from books in easy-to-digest animated book summaries. Get your FREE TRIAL: https://www.bookwatch.com/  What if you could watch Netf
UC35gB4hxxU4O8UjuBBtFqkg,Growth Doodles,@growthdoodlesyt,IN,0,9,418,46.44444444444444,0.0,1,0,"Welcome to Growth Doodles.  This channel turns powerful psychology, self-improvement, productivity, discipline, and mindset lessons into simple stickm"
UCYLp_tkYHy5GgJrUIZdmNqA,Marvijo Animated Book Summaries,@marvijoanimatedbooksummaries,,642,23,43592,1895.304347826087,67.90031152647975,0,0,This channel provides animated book summaries. 
UCpPY1A7QRhnX08vysfGGi6g,Book Summary,@booksummaryx,GB,9,20,1960,98.0,217.77777777777777,0,0,"Welcome to Book Summary, your go-to channel for animated book summaries that bring powerful ideas to life. Dive into Atomic Habits and discover how sm"
UC7GOMD-FKqiVb1Jq68zsavA,Book in 3 minutes,@bookin3minutes,US,710,39,103269,2647.923076923077,145.44929577464788,1,0,"Welcome to ""Book in 3 Minutes"" – your gateway to literary masterpieces! We transform the world's greatest books into concise, animated 3-minute summar"
UCeYTsiyL3g41qmw-o0uxNpQ,Verse Skill Animated Book Summary,@verseskillanimated,,1,2,13,6.5,13.0,0,0,
UC4ApM02AhTEii5jDqMGHVjw,DoodlifyVerse,@doodlifyverse,IN,1,11,205,18.636363636363637,205.0,1,0,"🧠 Welcome to DoodlifyVerse!  Where simple doodles turn into powerful ideas.  At DoodlifyVerse, we create engaging whiteboard and doodle animations tha"
UCvJlPwFNWhfr00tHmz5XXqw,TECH MOMENTO,@techmomento1341,IN,63,2,23808,11904.0,377.9047619047619,1,0,"Hello Everyone, We offer a wide range of Digital Marketing & Web Development Services. Our services include web design, web development, Social media "
UCT8tjQuVtnVtFOQdo3UTCWQ,UFITZ ,@ufitzz,IN,7,2,79,39.5,11.285714285714286,1,0,"Welcome to U-FITZ, where big ideas come to life through captivating whiteboard animations! 🎨✍️  At U-FITZ, we simplify complex topics and present them"
UCI22tFMFN3tjYzta0eG8DRA,Van Gogh–Style Book Summaries,@vangoghstylebooksummaries,,411,13,41265,3174.230769230769,100.4014598540146,0,0,"Van Gogh–Style Book Summaries creates animated book summaries using Van Gogh–inspired visuals and subtle cinematic motion.  On this channel, we summar"
UCrKowEmYELluxI2JQfdosSQ,Lifeotation,@lifeotation,US,81,25,1893,75.72,23.37037037037037,0,0,"Join us on our channel as we delve into the transformative power of books, offering concise summaries that ignite positivity and motivation in every a"
UCjKJKTBaekvxcgSCuBrWhZw,Better You,@betteryou-r3h,US,203,16,12353,772.0625,60.85221674876847,1,0,Get the main ideas from books in animated book summaries.  Why is my summarised books? Whiteboard Animation: I use whiteboard animation videos to keep
UCNb1vEc7F9LOVlrKtakktCQ,white,@mindboard01,US,6,2,40,20.0,6.666666666666667,1,0,"🧠 ✏️ WHITE – Love, Life & Learning in Whiteboard Animation  Welcome to white — the channel where thoughts about love, reflections on life, practical s"
UC9CQcfhCycr95_2K4ZjL2xw,Doodle Motivation Hub,@doodlemotivationhub,,1,46,58,1.2608695652173914,58.0,1,0,"Welcome to Doodle Motivation Hub, where we bring powerful life lessons, self-improvement tips, and daily motivation through engaging animated videos a"
UCpdcx8ya7IMbBYXrHdkR7QA,Bookbharose,@bookbharose,,63,1,26,26.0,0.4126984126984127,1,0,"Welcome to [Your Channel Name]  Here, books come to life through engaging whiteboard animations!  If you love learning from books but don’t have the t"
UCRI6t05DNVlV0XhdI7hx_iw,One Percent Better,@onepercentbetter,AU,713000,150,24545092,163633.94666666666,34.42509396914446,0,0,"Animated book summaries of the best self-improvement books. Get the key lessons in 15 minutes or less.  Hi, I'm Brandon!  I started this channel in No"
UCPvN1cNdk-My1wLNrH1LNvQ,The Doodle Philosopher,@thedoodlephilosopher-p9i,US,0,2,63,31.5,0.0,1,0,"The Doodle Philosopher turns self-improvement and psychology into short, hand-drawn stories — real principles about consistency, mindset, and finishin"
UCxKRcrbDk7dm1qkaoUeSbVA,Whiteboard Book Summary,@whiteboardbooksummary6377,IN,14,1,4979,4979.0,355.64285714285717,1,0,
UCwXqhpbs9BtNVNZktQO3COA,again and again,@againandagain9539,IN,45,2,1346,673.0,29.91111111111111,1,0,Education Whiteboard animation Book summary Learning
UCJa0gm3a5gKH7ymKwaNOuzA,EvoSum EN,@evosumen,DE,616,108,204164,1890.4074074074074,331.43506493506493,0,0,"Welcome to Evo Summaries. This channel covers a variety of genres and offers informative, easy-to-understand videos for the knowledge-hungry but time-"
UC3aZPjd1-YrD3YeHlGZBNZw,Book Summaries,@booksummaries6033,MA,41,66,2653,40.196969696969695,64.70731707317073,0,0,Hello my friends this channel specializes in spreading science and information I want to share with you my experience in reading and the ideas of all 
UCcs9-0sOANNAcnZAGQRoLRw,Bibliom,@bibliom1,US,155,29,42886,1478.8275862068965,276.68387096774194,1,0,Welcome to our YouTube channel dedicated to summarizing books through the engaging medium of whiteboard animation! We're committed to bringing literat
UCuWHI9e0TPPKN38wwqwl-QQ,Book Summary LAB,@booksummarylab,NL,30700,71,1432486,20175.859154929578,46.660781758957654,0,0,"About Book Summary LAB 🎥 Videos about best selling self development books 🎨 Written, voiced and produced by Book Summary LAB 🔔 Subscribe now for more "
UCyCd3OpkOHzzbbC_HHXo4nQ,ANIMAKERS,@animakers2744,,2,6,157,26.166666666666668,78.5,1,0,...Providing the BEST service within BUDGET...  Service: Explainer video promotional video sales video marketing video whiteboard animation 2D explain
UCR1lb_70-5G1HNSV-H7P6UQ,15-Minute Book Summaries,@15-minutebooksummaries,,2080,539,110925,205.7977736549165,53.32932692307692,0,0,No Time to Read? Get the Best Books Summarized for You! 📖⏳  Ever wished you could absorb the wisdom of best-selling books without spending hours readi
UCQW7Dm7lJ6USMH2DILr8oug,Animated Book Summary,@animatedbooksummary,US,19,24,3211,133.79166666666666,169.0,0,0,
UCt1wA5gKGV92a_pDG8ZXGsw,Top Book Summary,@topbooksummary1,IN,99000,11,935260,85023.63636363637,9.447070707070708,0,0,"Welcome to Top Book Summary📚 Get the best book summaries in just minutes. We simplify powerful ideas from self-help, motivation, success, and business"
UCUFBOilrsfYbSySxWK7t5KA,DoodleTube AI,@doodletubeai,,1,11,146,13.272727272727273,146.0,1,0,Welcome to DoodleTube AI—where simple doodles explain life's biggest ideas.  We turn complex topics into engaging animated doodle stories using AI-pow
UCfhbydY40P2Lli9HuBz8cdA,SeeKen,@seeken,IN,4570000,830,399824944,481716.8,87.48904682713348,0,0,India's No. 1 Book Summary Channel. Don't have time to read or learn from mentors? but want to improve your life in terms of wealth and relationships?
